Employee ID,Date,Customer Name,Order History,Total,
1005,2023-12-13,Kobe,2 Chicken-Burrito 2 Chips&Guacamole,24.76,
1013,2023-12-13,Zach,5 Veggie-Burrito 2 water,46.35,
1009,2023-12-13,Emery,2 Chicken-Bowl 4 Chips&Salsa,26.14,
1003,2023-12-13,Marta,3 Steak-Tacos 1 Chips&Salsa,28.86,
1006,2023-12-13,Hayden,4 Chicken-Bowl 1 Chips&Queso,38.25,
1012,2023-12-13,Reese,4 Steak-Tacos 3 soda,42.91,
1008,2023-12-13,Jesse,3 Beef-Burrito 1 water,29.42,
1006,2023-12-13,Steph,2 Veggie-Tacos 3 soda,23.13,
1005,2023-12-13,Emily,4 Beef-Tacos 0,35.16,
1015,2023-12-13,Blake,5 Veggie-Bowl 2 soda,46.35,
1011,2023-12-13,Cole,1 Beef-Tacos 0,8.79,
1011,2023-12-13,Frank,1 Chicken-Bowl 2 Chips&Guacamole,16.07,
1005,2023-12-13,Brooke,2 Chicken-Bowl 0,17.38,
1011,2023-12-13,Elliot,1 Steak-Tacos 1 water,11.34,
1008,2023-12-13,Caroline,2 Steak-Burrito 0,18.38,
1005,2023-12-13,Ayo,3 Veggie-Burrito 1 soda,27.32,
1009,2023-12-13,Mark,5 Chicken-Burrito 1 Chips&Queso,46.94,
1011,2023-12-13,Sam,2 Steak-Bowl 3 Chips&Salsa,24.95,
1012,2023-12-13,Charlie,1 Chicken-Burrito 0,8.69,
1011,2023-12-13,Drew,5 Beef-Bowl 0,44.95,
1005,2023-12-13,Peyton,4 Chicken-Bowl 2 soda,39.66,
1006,2023-12-13,Avery,3 Beef-Tacos 3 soda,33.72,
1009,2023-12-13,Skyler,1 Veggie-Bowl 1 Chips&Salsa,10.48,
1012,2023-12-13,Drew,5 Beef-Bowl 0,44.95,
1011,2023-12-13,Marta,3 Beef-Tacos 0,26.37,
1011,2023-12-13,Nick,5 Steak-Tacos 4 Chips&Salsa,53.21,
1003,2023-12-13,Miguel,4 Chicken-Burrito 0,34.76,
1015,2023-12-13,Brandon,4 Chicken-Tacos 0,31.56,
1015,2023-12-13,Kai,2 Beef-Bowl 1 soda,20.43,
1015,2023-12-13,Ray,2 Veggie-Tacos 2 Chips&Salsa,20.16,
1003,2023-12-13,Daniel,1 Chicken-Bowl 2 soda,13.59,
1008,2023-12-13,Drake,5 Steak-Burrito 3 soda,53.3,
1012,2023-12-13,Martha,1 Veggie-Burrito 3 Chips&Salsa,14.86,
1006,2023-12-13,Samuel,1 Beef-Burrito 1 water,11.44,
1006,2023-12-13,Skyler,4 Beef-Bowl 1 Chips&Guacamole,39.65,
1006,2023-12-13,Jamie,5 Steak-Bowl 2 soda,50.85,
1006,2023-12-13,Toby,2 Steak-Burrito 0,18.38,
1006,2023-12-13,Alex,3 Veggie-Burrito 3 Chips&Queso,35.34,
1011,2023-12-13,June,2 Beef-Tacos 0,17.58,
1006,2023-12-13,Faith,3 Beef-Bowl 1 water,29.42,
1011,2023-12-13,Jules,4 Chicken-Burrito 1 water,37.21,
1011,2023-12-13,Tom,5 Steak-Burrito 3 Chips&Guacamole,57.02,
1008,2023-12-13,Emery,5 Steak-Tacos 3 Chips&Queso,54.92,
1006,2023-12-13,Toby,1 Chicken-Tacos 3 Chips&Guacamole,18.96,
1005,2023-12-13,Dakota,5 Chicken-Burrito 3 Chips&Queso,53.92,
1011,2023-12-13,Sam,4 Beef-Burrito 0,35.96,
1011,2023-12-13,Reese,2 Chicken-Bowl 0,17.38,
1015,2023-12-13,Lauren,5 Steak-Tacos 2 Chips&Guacamole,51.83,
1005,2023-12-13,Marcus,1 Steak-Tacos 1 Chips&Salsa,11.08,
1015,2023-12-13,Dakota,3 Steak-Tacos 4 Chips&Queso,40.63,
1005,2023-12-13,Stephanie,1 Veggie-Burrito 3 water,15.64,
1003,2023-12-13,Jesse,1 Veggie-Tacos 3 Chips&Salsa,14.46,
1009,2023-12-13,Charlie,4 Steak-Burrito 4 Chips&Queso,50.72,
1012,2023-12-13,Stevie,5 Beef-Burrito 0,44.95,
1012,2023-12-13,Lebron,4 Steak-Bowl 3 Chips&Guacamole,47.83,
1003,2023-12-13,Logan,2 Beef-Tacos 4 Chips&Salsa,26.34,
1005,2023-12-13,Martha,4 Steak-Tacos 0,35.56,
1012,2023-12-13,Lebron,2 Veggie-Burrito 3 soda,23.93,
1005,2023-12-13,Conner,4 Veggie-Burrito 3 soda,40.51,
1012,2023-12-13,Rowan,4 Chicken-Bowl 3 soda,42.11,
1005,2023-12-13,Chris,3 Beef-Burrito 3 water,34.32,
1008,2023-12-13,David,4 Chicken-Tacos 3 water,38.91,
1008,2023-12-13,Marcus,2 Beef-Tacos 4 Chips&Salsa,26.34,
1013,2023-12-13,Cameron,1 Steak-Tacos 0,8.89,
1011,2023-12-13,Reginald,3 Beef-Burrito 3 Chips&Salsa,33.54,
1012,2023-12-13,Avery,1 Steak-Tacos 0,8.89,
1009,2023-12-13,Harper,3 Veggie-Tacos 1 water,26.12,
1012,2023-12-13,Marty,1 Steak-Tacos 0,8.89,
1012,2023-12-13,Ravish,1 Steak-Tacos 3 water,16.24,
1006,2023-12-13,Cole,5 Beef-Bowl 0,44.95,
1009,2023-12-13,Stephanie,5 Veggie-Burrito 1 Chips&Queso,44.94,
1013,2023-12-13,Drew,2 Chicken-Burrito 0,17.38,
1013,2023-12-13,Kendall,1 Veggie-Tacos 3 soda,15.24,
1013,2023-12-13,Thomas,4 Veggie-Tacos 0,31.56,
1015,2023-12-13,Stephanie,1 Steak-Bowl 0,9.19,
1009,2023-12-13,Ayo,2 Beef-Burrito 2 Chips&Salsa,22.36,
1015,2023-12-13,Daniel,3 Steak-Tacos 0,26.67,
1005,2023-12-13,Leonard,4 Chicken-Tacos 2 Chips&Salsa,35.94,
1012,2023-12-13,Cameron,2 Veggie-Burrito 0,16.58,
1008,2023-12-13,Garrett,3 Beef-Tacos 0,26.37,
1005,2023-12-13,Toby,3 Veggie-Tacos 4 Chips&Guacamole,38.43,
1006,2023-12-13,Harper,3 Beef-Tacos 0,26.37,
1011,2023-12-13,Elliot,5 Chicken-Burrito 1 soda,45.9,
1008,2023-12-13,Nick,3 Steak-Tacos 4 Chips&Queso,40.63,
1011,2023-12-13,Cole,1 Veggie-Tacos 2 soda,12.79,
1006,2023-12-13,Gabriel,2 Steak-Bowl 2 soda,23.28,
1003,2023-12-13,DaVinci,5 Veggie-Tacos 1 Chips&Salsa,41.64,
1009,2023-12-13,Hannah,5 Chicken-Bowl 1 Chips&Guacamole,47.14,
1008,2023-12-13,Martha,4 Steak-Bowl 2 soda,41.66,
1011,2023-12-13,Brenden,4 Steak-Tacos 4 Chips&Salsa,44.32,
1006,2023-12-13,Dalal,4 Beef-Bowl 0,35.96,
1011,2023-12-14,Yang,5 Chicken-Tacos 0,39.45,
1008,2023-12-14,Mark,5 Chicken-Bowl 1 water,45.9,
1012,2023-12-14,Sage,5 Steak-Bowl 3 Chips&Guacamole,57.02,
1012,2023-12-14,Nick,3 Veggie-Bowl 3 water,32.22,
1015,2023-12-14,Drew,2 Chicken-Burrito 1 water,19.83,
1003,2023-12-14,Reginald,4 Steak-Burrito 0,36.76,
1008,2023-12-14,Morgan,4 Steak-Burrito 0,36.76,
1012,2023-12-14,DaVinci,4 Beef-Bowl 1 Chips&Salsa,38.15,
1011,2023-12-14,Kim,3 Steak-Tacos 0,26.67,
1009,2023-12-14,Kim,3 Steak-Burrito 0,27.57,
1006,2023-12-14,Skyler,4 Veggie-Tacos 4 Chips&Queso,45.52,
1015,2023-12-14,Elliot,1 Veggie-Tacos 3 Chips&Guacamole,18.96,
1011,2023-12-14,Emmett,4 Veggie-Bowl 1 Chips&Guacamole,36.85,
1003,2023-12-14,Marcus,3 Steak-Tacos 1 Chips&Salsa,28.86,
1003,2023-12-14,Drew,4 Beef-Bowl 0,35.96,
1015,2023-12-14,Marcus,5 Steak-Bowl 1 water,48.4,
1003,2023-12-14,Octavion,3 Beef-Bowl 1 soda,29.42,
1006,2023-12-14,Avery,5 Steak-Bowl 4 Chips&Salsa,54.71,
1003,2023-12-14,Drew,3 Steak-Tacos 0,26.67,
1005,2023-12-14,Caroline,1 Chicken-Burrito 0,8.69,
1015,2023-12-14,Jordan,5 Steak-Burrito 0,45.95,
1009,2023-12-14,Jayden,5 Chicken-Burrito 4 Chips&Guacamole,58.21,
1005,2023-12-14,Bailey,5 Steak-Bowl 0,45.95,
1003,2023-12-14,Brooke,1 Chicken-Tacos 1 Chips&Queso,11.38,
1011,2023-12-14,Harley,3 Beef-Bowl 4 Chips&Guacamole,41.73,
1003,2023-12-14,Adam,2 Chicken-Burrito 1 Chips&Guacamole,21.07,
1006,2023-12-14,Susan,1 Veggie-Burrito 4 Chips&Salsa,17.05,
1015,2023-12-14,Brooke,5 Beef-Tacos 4 Chips&Guacamole,58.71,
1013,2023-12-14,Nicky,3 Steak-Burrito 2 soda,32.47,
1015,2023-12-14,Bree,1 Chicken-Tacos 1 soda,10.34,
1015,2023-12-14,Avery,2 Beef-Bowl 3 soda,25.33,
1003,2023-12-14,Ronald,2 Veggie-Tacos 4 Chips&Queso,29.74,
1003,2023-12-14,Marcos,4 Chicken-Bowl 2 Chips&Queso,41.74,
1012,2023-12-14,Prakul,4 Chicken-Burrito 0,34.76,
1008,2023-12-14,Bree,4 Veggie-Bowl 2 soda,38.06,
1009,2023-12-14,Lebron,3 Beef-Bowl 1 water,29.42,
1006,2023-12-14,Frankie,4 Steak-Burrito 0,36.76,
1015,2023-12-14,Stevie,3 Chicken-Tacos 1 water,26.12,
1009,2023-12-14,Lebron,4 Beef-Bowl 2 Chips&Salsa,40.34,
1003,2023-12-14,Tom,1 Veggie-Tacos 3 water,15.24,
1006,2023-12-14,Sam,4 Chicken-Tacos 1 soda,34.01,
1006,2023-12-14,Elliot,1 Beef-Tacos 3 Chips&Queso,19.26,
1006,2023-12-14,Reginald,2 Steak-Burrito 2 soda,23.28,
1012,2023-12-14,Prakul,2 Chicken-Bowl 3 water,24.73,
1005,2023-12-14,Drew,2 Steak-Tacos 0,17.78,
1015,2023-12-14,Octavion,2 Beef-Bowl 2 soda,22.88,
1012,2023-12-14,John,3 Veggie-Bowl 2 water,29.77,
1015,2023-12-14,DaVinci,5 Steak-Tacos 0,44.45,
1009,2023-12-14,Kathy,5 Steak-Tacos 3 water,51.8,
1003,2023-12-14,Zach,4 Veggie-Bowl 0,33.16,
1003,2023-12-14,Marta,2 Beef-Burrito 2 Chips&Queso,24.96,
1008,2023-12-14,Kai,1 Veggie-Burrito 0,8.29,
1005,2023-12-14,Stephanie,5 Steak-Tacos 2 Chips&Guacamole,51.83,
1005,2023-12-14,Jeff,3 Chicken-Tacos 3 Chips&Guacamole,34.74,
1012,2023-12-14,Riley,1 Veggie-Bowl 4 Chips&Salsa,17.05,
1009,2023-12-14,Peyton,2 Veggie-Burrito 3 soda,23.93,
1005,2023-12-14,Rohan,4 Beef-Burrito 2 soda,40.86,
1011,2023-12-14,Stevie,1 Beef-Tacos 0,8.79,
1012,2023-12-14,Leonard,1 Beef-Bowl 2 water,13.89,
1006,2023-12-14,Chris,5 Chicken-Tacos 1 water,41.9,
1003,2023-12-14,Marshall,5 Chicken-Tacos 1 Chips&Salsa,41.64,
1005,2023-12-14,Kennedy,2 Steak-Bowl 0,18.38,
1012,2023-12-14,Kim,4 Beef-Tacos 2 soda,40.06,
1009,2023-12-14,Kathy,5 Beef-Burrito 4 Chips&Queso,58.91,
1003,2023-12-14,Caroline,1 Steak-Bowl 2 water,14.09,
1013,2023-12-14,Jordan,4 Veggie-Bowl 1 soda,35.61,
1011,2023-12-14,Mark,4 Beef-Bowl 0,35.96,
1012,2023-12-14,Morgan,1 Beef-Bowl 4 Chips&Salsa,17.75,
1013,2023-12-14,Daniel,5 Veggie-Bowl 2 soda,46.35,
1012,2023-12-14,Jamie,2 Chicken-Tacos 4 Chips&Guacamole,30.54,
1011,2023-12-14,Lucas,4 Beef-Burrito 0,35.96,
1011,2023-12-14,Ryan,1 Veggie-Tacos 0,7.89,
1012,2023-12-14,Jayden,2 Beef-Tacos 1 Chips&Salsa,19.77,
1012,2023-12-14,John,3 Beef-Tacos 0,26.37,
1015,2023-12-14,Adam,2 Beef-Bowl 3 soda,25.33,
1006,2023-12-14,Brooke,1 Chicken-Burrito 3 Chips&Queso,19.16,
1015,2023-12-14,Malcholm,3 Chicken-Burrito 2 soda,30.97,
1013,2023-12-14,Kim,1 Beef-Bowl 1 soda,11.44,
1005,2023-12-14,Faith,4 Chicken-Burrito 4 Chips&Queso,48.72,
1008,2023-12-14,Skyler,5 Veggie-Tacos 0,39.45,
1015,2023-12-14,Kim,5 Veggie-Burrito 3 Chips&Queso,51.92,
1011,2023-12-14,Dana,2 Veggie-Burrito 0,16.58,
1008,2023-12-14,Hannah,3 Beef-Tacos 4 Chips&Guacamole,41.13,
1003,2023-12-14,Skyler,3 Chicken-Tacos 2 water,28.57,
1011,2023-12-14,Sage,1 Steak-Tacos 1 Chips&Salsa,11.08,
1008,2023-12-14,Alex,1 Chicken-Tacos 3 water,15.24,
1008,2023-12-14,Kobe,4 Steak-Bowl 0,36.76,
1009,2023-12-14,Riley,2 Beef-Burrito 1 Chips&Guacamole,21.67,
1008,2023-12-14,Blake,3 Steak-Tacos 3 soda,34.02,
1012,2023-12-14,Marty,1 Chicken-Tacos 4 Chips&Queso,21.85,
1003,2023-12-14,Rohan,1 Veggie-Bowl 4 Chips&Guacamole,23.05,
1003,2023-12-14,Conner,3 Beef-Burrito 3 water,34.32,
1013,2023-12-14,Mason,2 Beef-Bowl 3 Chips&Queso,28.45,
1011,2023-12-14,David,2 Veggie-Tacos 3 water,23.13,
1011,2023-12-14,Harper,3 Beef-Tacos 0,26.37,
1008,2023-12-14,Chang,5 Beef-Tacos 3 water,51.3,
1005,2023-12-14,Frank,2 Beef-Bowl 1 soda,20.43,
1015,2023-12-14,Jamie,4 Steak-Burrito 2 soda,41.66,
1008,2023-12-14,Avery,1 Chicken-Bowl 2 soda,13.59,
1005,2023-12-14,Jamie,3 Veggie-Tacos 2 water,28.57,
1013,2023-12-14,Jeff,3 Steak-Burrito 3 soda,34.92,
1009,2023-12-14,Yang,4 Veggie-Bowl 2 soda,38.06,
1015,2023-12-14,Taylor,4 Beef-Bowl 0,35.96,
1011,2023-12-14,Hannah,1 Chicken-Tacos 1 Chips&Salsa,10.08,
1013,2023-12-14,Gabriel,1 Beef-Bowl 0,8.99,
1008,2023-12-14,Elliot,3 Chicken-Bowl 3 Chips&Guacamole,37.14,
1013,2023-12-14,Dalal,2 Beef-Tacos 0,17.58,
1006,2023-12-14,Dana,1 Veggie-Burrito 2 soda,13.19,
1015,2023-12-14,Marshall,1 Beef-Bowl 3 Chips&Queso,19.46,
1012,2023-12-14,Ryan,5 Beef-Tacos 0,43.95,
1012,2023-12-14,Rowan,5 Chicken-Burrito 0,43.45,
1011,2023-12-14,Stephanie,2 Chicken-Burrito 0,17.38,
1011,2023-12-14,Dakota,2 Steak-Burrito 0,18.38,
1011,2023-12-14,Prakul,3 Veggie-Burrito 4 Chips&Salsa,33.63,
1005,2023-12-14,Stephanie,1 Steak-Burrito 0,9.19,
1015,2023-12-14,Marta,3 Chicken-Bowl 3 water,33.42,
1012,2023-12-14,Jaden,4 Beef-Tacos 0,35.16,
1005,2023-12-14,Lauren,5 Beef-Bowl 1 soda,47.4,
1012,2023-12-14,Dakota,1 Chicken-Bowl 1 Chips&Queso,12.18,
1012,2023-12-14,Brooke,1 Steak-Burrito 1 Chips&Guacamole,12.88,
1006,2023-12-14,Brooke,4 Beef-Burrito 3 water,43.31,
1006,2023-12-14,Samuel,4 Steak-Bowl 3 Chips&Guacamole,47.83,
1013,2023-12-14,Cole,3 Beef-Bowl 0,26.97,
1003,2023-12-14,Reily,2 Steak-Bowl 0,18.38,
1015,2023-12-14,Marshall,3 Chicken-Tacos 3 Chips&Salsa,30.24,
1003,2023-12-14,Harper,2 Beef-Burrito 0,17.98,
1013,2023-12-14,Mark,4 Steak-Burrito 0,36.76,
1003,2023-12-14,Octavion,3 Veggie-Tacos 4 Chips&Queso,37.63,
1009,2023-12-14,Ronald,4 Steak-Bowl 3 soda,44.11,
1008,2023-12-14,Drew,5 Steak-Tacos 0,44.45,
1009,2023-12-14,Frank,1 Chicken-Tacos 2 soda,12.79,
1003,2023-12-14,Lucas,2 Steak-Tacos 3 water,25.13,
1009,2023-12-14,Ravish,2 Beef-Burrito 2 water,22.88,
1005,2023-12-14,Logan,1 Steak-Tacos 1 soda,11.34,
1006,2023-12-14,Blake,4 Chicken-Tacos 3 water,38.91,
1015,2023-12-14,Leonard,3 Beef-Bowl 0,26.97,
1013,2023-12-14,Reily,4 Chicken-Tacos 3 Chips&Queso,42.03,
1006,2023-12-14,Jerry,3 Beef-Burrito 3 Chips&Queso,37.44,
1005,2023-12-14,Ravish,1 Chicken-Bowl 1 water,11.14,
1015,2023-12-14,Nicole,5 Veggie-Bowl 4 Chips&Guacamole,56.21,
1006,2023-12-14,Toby,4 Steak-Bowl 4 Chips&Queso,50.72,
1009,2023-12-14,Marty,3 Chicken-Bowl 0,26.07,
1009,2023-12-14,Alex,4 Veggie-Burrito 1 soda,35.61,
1012,2023-12-14,Avery,4 Beef-Tacos 4 Chips&Guacamole,49.92,
1012,2023-12-14,Emery,2 Chicken-Tacos 3 Chips&Guacamole,26.85,
1013,2023-12-14,Spencer,1 Veggie-Tacos 0,7.89,
1005,2023-12-14,Kim,2 Steak-Burrito 3 Chips&Queso,28.85,
1009,2023-12-14,Rowan,2 Veggie-Burrito 2 Chips&Queso,23.56,
1012,2023-12-14,Adam,3 Chicken-Bowl 0,26.07,
1015,2023-12-14,Kathy,4 Steak-Bowl 2 Chips&Salsa,41.14,
1009,2023-12-14,Kai,3 Chicken-Tacos 0,23.67,
1006,2023-12-14,Chris,2 Beef-Tacos 3 Chips&Queso,28.05,
1008,2023-12-14,Chris,1 Steak-Tacos 2 soda,13.79,
1003,2023-12-14,Daniel,1 Chicken-Tacos 3 water,15.24,
1013,2023-12-14,Steph,5 Veggie-Burrito 1 Chips&Guacamole,45.14,
1008,2023-12-14,Blake,5 Beef-Bowl 1 water,47.4,
1003,2023-12-14,Adam,5 Veggie-Bowl 0,41.45,
1008,2023-12-14,Yvonne,5 Veggie-Burrito 2 Chips&Salsa,45.83,
1009,2023-12-14,Emery,4 Veggie-Tacos 3 water,38.91,
1011,2023-12-14,Kim,5 Beef-Bowl 0,44.95,
1008,2023-12-14,Charlie,1 Veggie-Tacos 1 Chips&Queso,11.38,
1008,2023-12-14,Yang,2 Chicken-Burrito 0,17.38,
1009,2023-12-14,Cole,1 Beef-Tacos 0,8.79,
1009,2023-12-14,Kennedy,1 Chicken-Bowl 4 Chips&Queso,22.65,
1012,2023-12-14,June,1 Beef-Bowl 0,8.99,
1005,2023-12-14,Miguel,4 Chicken-Burrito 2 Chips&Salsa,39.14,
1009,2023-12-14,Nicky,5 Chicken-Burrito 3 Chips&Guacamole,54.52,
1008,2023-12-14,Nick,3 Veggie-Tacos 0,23.67,
1003,2023-12-14,Frank,1 Beef-Bowl 1 soda,11.44,
1012,2023-12-14,Drake,3 Beef-Burrito 0,26.97,
1005,2023-12-14,Kobe,5 Beef-Burrito 4 Chips&Queso,58.91,
1011,2023-12-14,Rowan,3 Veggie-Tacos 3 Chips&Guacamole,34.74,
1008,2023-12-14,Emily,3 Chicken-Tacos 0,23.67,
1008,2023-12-14,Zach,2 Chicken-Tacos 0,15.78,
1005,2023-12-14,Dalal,5 Chicken-Burrito 4 Chips&Guacamole,58.21,
1009,2023-12-14,John,5 Beef-Bowl 1 soda,47.4,
1008,2023-12-14,Jerry,3 Chicken-Bowl 0,26.07,
1015,2023-12-14,Robert,3 Steak-Bowl 4 Chips&Salsa,36.33,
1012,2023-12-14,Chris,4 Veggie-Burrito 3 Chips&Guacamole,44.23,
1012,2023-12-14,Kendall,5 Beef-Bowl 0,44.95,
1008,2023-12-14,Bailey,4 Steak-Bowl 2 soda,41.66,
1011,2023-12-14,Kennedy,5 Beef-Burrito 0,44.95,
1006,2023-12-14,Thomas,1 Steak-Burrito 3 water,16.54,
1005,2023-12-15,Mason,3 Chicken-Bowl 3 water,33.42,
1013,2023-12-15,Faith,2 Steak-Tacos 0,17.78,
1008,2023-12-15,Emmett,3 Steak-Tacos 3 water,34.02,
1009,2023-12-15,Martha,1 Beef-Tacos 1 soda,11.24,
1008,2023-12-15,Ayo,2 Beef-Burrito 1 soda,20.43,
1008,2023-12-15,Nicole,3 Beef-Bowl 3 Chips&Salsa,33.54,
1013,2023-12-15,Stevie,1 Veggie-Burrito 1 soda,10.74,
1009,2023-12-15,Peyton,4 Chicken-Tacos 0,31.56,
1008,2023-12-15,Adam,2 Beef-Tacos 0,17.58,
1011,2023-12-15,Chang,2 Beef-Tacos 2 water,22.48,
1012,2023-12-15,Robert,1 Chicken-Bowl 1 soda,11.14,
1008,2023-12-15,Reily,5 Chicken-Burrito 4 Chips&Salsa,52.21,
1006,2023-12-15,Sage,4 Chicken-Burrito 3 Chips&Salsa,41.33,
1009,2023-12-15,Jaden,1 Veggie-Bowl 3 Chips&Queso,18.76,
1008,2023-12-15,Bailey,1 Veggie-Burrito 1 water,10.74,
1003,2023-12-15,Riley,3 Chicken-Burrito 1 water,28.52,
1003,2023-12-15,Yvonne,5 Veggie-Bowl 1 soda,43.9,
1005,2023-12-15,Marcus,4 Veggie-Bowl 3 Chips&Guacamole,44.23,
1003,2023-12-15,Alex,4 Veggie-Bowl 1 Chips&Guacamole,36.85,
1009,2023-12-15,Chen,2 Steak-Tacos 0,17.78,
1008,2023-12-15,Emery,2 Chicken-Bowl 0,17.38,
1012,2023-12-15,Chen,5 Chicken-Bowl 0,43.45,
1012,2023-12-15,Dana,1 Chicken-Burrito 3 soda,16.04,
1003,2023-12-15,Ryan,4 Steak-Bowl 3 Chips&Queso,47.23,
1015,2023-12-15,Chris,2 Chicken-Tacos 0,15.78,
1006,2023-12-15,Kendall,3 Veggie-Bowl 2 soda,29.77,
1005,2023-12-15,Lebron,4 Chicken-Bowl 4 Chips&Guacamole,49.52,
1015,2023-12-15,Nick,4 Chicken-Bowl 2 water,39.66,
1003,2023-12-15,Stevie,4 Beef-Tacos 1 water,37.61,
1012,2023-12-15,Hannah,3 Steak-Burrito 0,27.57,
1015,2023-12-15,Rohan,4 Steak-Burrito 3 soda,44.11,
1013,2023-12-15,Alex,3 Steak-Tacos 1 Chips&Guacamole,30.36,
1012,2023-12-15,Kendall,5 Steak-Tacos 0,44.45,
1005,2023-12-15,Caroline,1 Beef-Bowl 0,8.99,
1013,2023-12-15,Nicole,5 Chicken-Burrito 0,43.45,
1008,2023-12-15,Octavion,3 Beef-Burrito 1 water,29.42,
1003,2023-12-15,Parker,4 Steak-Bowl 3 Chips&Queso,47.23,
1015,2023-12-15,Ronald,1 Steak-Tacos 0,8.89,
1003,2023-12-15,Nicole,3 Chicken-Tacos 3 Chips&Salsa,30.24,
1011,2023-12-15,Jesse,4 Steak-Burrito 2 water,41.66,
1009,2023-12-15,Eli,4 Beef-Tacos 2 Chips&Guacamole,42.54,
1012,2023-12-15,Parker,2 Chicken-Bowl 3 water,24.73,
1009,2023-12-15,Frankie,2 Veggie-Burrito 1 water,19.03,
1005,2023-12-15,Dalal,2 Beef-Burrito 0,17.98,
1012,2023-12-15,April,2 Beef-Bowl 1 water,20.43,
1009,2023-12-15,Maple,2 Beef-Burrito 2 Chips&Guacamole,25.36,
1005,2023-12-15,Caroline,2 Steak-Bowl 0,18.38,
1006,2023-12-15,Stephanie,4 Beef-Tacos 1 soda,37.61,
1011,2023-12-15,Jeff,4 Chicken-Tacos 3 water,38.91,
1015,2023-12-15,Stephen,3 Veggie-Bowl 2 soda,29.77,
1003,2023-12-15,Leonard,4 Beef-Bowl 0,35.96,
1009,2023-12-15,Marty,4 Steak-Burrito 0,36.76,
1011,2023-12-15,Charlie,2 Steak-Tacos 1 Chips&Guacamole,21.47,
1003,2023-12-15,Drake,3 Steak-Bowl 0,27.57,
1015,2023-12-15,Jordan,4 Beef-Bowl 4 Chips&Salsa,44.72,
1015,2023-12-15,Dakota,5 Beef-Bowl 0,44.95,
1015,2023-12-15,Frank,2 Steak-Burrito 3 soda,25.73,
1009,2023-12-15,Sam,2 Steak-Tacos 2 soda,22.68,
1015,2023-12-15,Lebron,1 Veggie-Tacos 1 Chips&Salsa,10.08,
1008,2023-12-15,Alex,5 Chicken-Tacos 4 Chips&Guacamole,54.21,
1009,2023-12-15,Daniel,4 Chicken-Bowl 3 water,42.11,
1012,2023-12-15,Tom,5 Steak-Bowl 1 Chips&Guacamole,49.64,
1011,2023-12-15,Samuel,2 Chicken-Tacos 0,15.78,
1013,2023-12-15,Emery,5 Beef-Bowl 0,44.95,
1006,2023-12-15,Garrett,4 Steak-Tacos 0,35.56,
1011,2023-12-15,Rowan,1 Veggie-Tacos 2 water,12.79,
1011,2023-12-15,Parker,5 Veggie-Tacos 3 Chips&Guacamole,50.52,
1011,2023-12-15,Chang,2 Beef-Bowl 1 water,20.43,
1012,2023-12-15,Conner,2 Beef-Burrito 4 Chips&Salsa,26.74,
1013,2023-12-15,Ayo,5 Steak-Tacos 0,44.45,
1011,2023-12-15,Marshall,3 Beef-Tacos 0,26.37,
1011,2023-12-15,Nicole,5 Chicken-Tacos 4 Chips&Queso,53.41,
1009,2023-12-15,Chen,5 Chicken-Tacos 0,39.45,
1008,2023-12-15,Emmett,4 Beef-Tacos 1 Chips&Salsa,37.35,
1008,2023-12-15,Brandon,4 Chicken-Burrito 0,34.76,
1003,2023-12-15,Emery,5 Steak-Bowl 4 Chips&Guacamole,60.71,
1003,2023-12-15,Stevie,5 Beef-Burrito 0,44.95,
1008,2023-12-15,Sage,1 Veggie-Tacos 0,7.89,
1009,2023-12-15,Ayo,3 Beef-Bowl 1 water,29.42,
1011,2023-12-15,Garrett,4 Steak-Tacos 4 Chips&Salsa,44.32,
1006,2023-12-15,Reese,3 Chicken-Tacos 4 Chips&Queso,37.63,
1009,2023-12-15,Chris,4 Veggie-Tacos 3 water,38.91,
1013,2023-12-15,Emery,3 Beef-Bowl 0,26.97,
1012,2023-12-15,Jules,5 Beef-Tacos 0,43.95,
1011,2023-12-15,Brandon,4 Steak-Burrito 0,36.76,
1009,2023-12-15,Jerry,1 Veggie-Tacos 1 soda,10.34,
1011,2023-12-15,Avery,3 Steak-Tacos 0,26.67,
1006,2023-12-15,Eli,4 Steak-Tacos 2 soda,40.46,
1015,2023-12-15,Marcos,4 Beef-Bowl 3 Chips&Salsa,42.53,
1012,2023-12-15,DaVinci,4 Steak-Burrito 2 Chips&Salsa,41.14,
1005,2023-12-15,Jerry,1 Chicken-Burrito 0,8.69,
1006,2023-12-15,Chris,4 Chicken-Bowl 2 soda,39.66,
1015,2023-12-15,Faith,3 Beef-Tacos 0,26.37,
1006,2023-12-15,Daniel,3 Veggie-Bowl 0,24.87,
1015,2023-12-15,DaVinci,4 Veggie-Burrito 3 water,40.51,
1006,2023-12-15,Toby,5 Beef-Tacos 0,43.95,
1009,2023-12-15,Nick,3 Steak-Tacos 0,26.67,
1011,2023-12-15,Octavion,5 Chicken-Burrito 2 water,48.35,
1003,2023-12-15,Jules,4 Chicken-Bowl 3 soda,42.11,
1006,2023-12-15,Dalal,3 Veggie-Bowl 0,24.87,
1011,2023-12-15,Jules,3 Chicken-Burrito 0,26.07,
1012,2023-12-15,Yvonne,3 Veggie-Bowl 0,24.87,
1013,2023-12-15,Skyler,4 Chicken-Bowl 4 Chips&Guacamole,49.52,
1006,2023-12-15,Cole,2 Beef-Burrito 0,17.98,
